2022-05-27 16:54:57.605343	https://www.encodeproject.org/report/?type=Experiment&status=released&internal_tags=RushAD&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR233RWF/	ENCSR233RWF	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE175106	H3K27ac ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF141FSW/,/files/ENCFF367ROL/,/files/ENCFF563VDT/,/files/ENCFF292TQV/,/files/ENCFF292PKW/,/files/ENCFF378LRP/,/files/ENCFF190OGW/,/files/ENCFF075CGR/,/files/ENCFF298MMM/,/files/ENCFF072THO/,/files/ENCFF970PFD/,/files/ENCFF028IBW/,/files/ENCFF755YHN/,/files/ENCFF737NXC/	/disease-series/ENCSR022XRW/	ENCBS736CMF	1	1,2	ENCAB101KHB	Homo sapiens	adult	90 or above years												/replicates/dc1b66ba-6690-495b-ba54-aef335b72fc5/,/replicates/847cc252-261b-4e78-b25a-26e43a75b7ec/				
/experiments/ENCSR059KXR/	ENCSR059KXR	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)	middle frontal area 46	GEO:GSE187223	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (87 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF072YAU/,/files/ENCFF663WBI/,/files/ENCFF812DAN/,/files/ENCFF136BSY/,/files/ENCFF195VOC/,/files/ENCFF190JBE/,/files/ENCFF510DED/,/files/ENCFF770WIX/,/files/ENCFF511UNS/,/files/ENCFF379VYS/,/files/ENCFF342FUN/,/files/ENCFF531OSH/,/files/ENCFF937OHJ/,/files/ENCFF877PJI/,/files/ENCFF631JNO/	/disease-series/ENCSR484SNX/	ENCBS592YXK	1	2,1	ENCAB719MQZ	Homo sapiens	adult	87 years												/replicates/1055bc89-3008-4362-9323-9179f2479d35/,/replicates/87567f99-35d0-483e-a21b-df9d804f95fc/				
/experiments/ENCSR740GKG/	ENCSR740GKG	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE188032	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (86 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF277VGL/,/files/ENCFF259CAV/,/files/ENCFF119NZA/,/files/ENCFF599YUQ/,/files/ENCFF988XWT/,/files/ENCFF019BUN/,/files/ENCFF471JJM/,/files/ENCFF179PSO/,/files/ENCFF748IBN/,/files/ENCFF060EPQ/,/files/ENCFF863YKR/,/files/ENCFF647HLF/,/files/ENCFF229YGD/,/files/ENCFF884XLS/,/files/ENCFF302EBF/	/disease-series/ENCSR216RSV/	ENCBS821RYQ	1	1,2	ENCAB719MQZ	Homo sapiens	adult	86 years												/replicates/03702eab-53b6-4c02-8a13-7c688f32ebff/,/replicates/aa224ba9-53c9-45b5-98eb-6618a17184af/				
/experiments/ENCSR168KQC/	ENCSR168KQC	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens middle frontal area 46 tissue female adult (84 years)	middle frontal area 46	GEO:GSE187163	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (84 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF467XTS/,/files/ENCFF515XBW/,/files/ENCFF160RVU/,/files/ENCFF796CUN/,/files/ENCFF745CQN/,/files/ENCFF978JHN/,/files/ENCFF917WPM/,/files/ENCFF598PED/,/files/ENCFF477QFS/,/files/ENCFF377YBQ/,/files/ENCFF832MOZ/,/files/ENCFF660MLD/,/files/ENCFF741DPN/,/files/ENCFF109VST/,/files/ENCFF455OID/	/disease-series/ENCSR668SEO/	ENCBS224FBK	1	2,1	ENCAB719MQZ	Homo sapiens	adult	84 years												/replicates/d6bfe9bb-d89d-4d0c-b1af-5ed28a8644e4/,/replicates/7aab081a-8263-4f08-bef4-86aff3f1b884/				
/experiments/ENCSR461GYN/	ENCSR461GYN	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (78 years)	middle frontal area 46	GEO:GSE175269	H3K27ac ChIP-seq on dorsolateral prefrontal cortex tissue female adult (78 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF389MOB/,/files/ENCFF261QTA/,/files/ENCFF510DWR/,/files/ENCFF028YAJ/,/files/ENCFF235FGT/,/files/ENCFF275GQH/,/files/ENCFF323IAD/,/files/ENCFF129FUH/,/files/ENCFF089YVE/,/files/ENCFF480UYF/,/files/ENCFF018CKB/,/files/ENCFF105QXX/,/files/ENCFF684DXK/,/files/ENCFF014NIB/	/disease-series/ENCSR191IRX/	ENCBS882DOK	1	1,2	ENCAB101KHB	Homo sapiens	adult	78 years												/replicates/7addc431-7e50-400b-9e66-3a6c71be5763/,/replicates/cfd39870-e51f-4f04-a0f4-f660d7ab007f/				
/experiments/ENCSR355PNF/	ENCSR355PNF	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE187251		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF156GCW/,/files/ENCFF207YKN/,/files/ENCFF958OWN/,/files/ENCFF577LIB/,/files/ENCFF533KIS/,/files/ENCFF931NSL/,/files/ENCFF187DOW/,/files/ENCFF121ZHK/,/files/ENCFF768NMK/,/files/ENCFF327IOK/,/files/ENCFF089MSS/,/files/ENCFF885XPI/,/files/ENCFF643PIF/,/files/ENCFF444XBY/,/files/ENCFF744VDX/,/files/ENCFF455GZO/	/disease-series/ENCSR332JHU/	ENCBS689UXR	1	1		Homo sapiens	adult	90 or above years												/replicates/dc7dc643-6ff1-4b62-ae65-53e47ff16618/				
/experiments/ENCSR901EDL/	ENCSR901EDL	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue male adult (89 years)	middle frontal area 46	GEO:GSE175307	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue male adult (89 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF472TMM/,/files/ENCFF145LSI/,/files/ENCFF328FDU/,/files/ENCFF791DUY/,/files/ENCFF617HFS/,/files/ENCFF165WQF/,/files/ENCFF954MRQ/,/files/ENCFF870WCF/,/files/ENCFF872REM/,/files/ENCFF395MTW/,/files/ENCFF954FED/,/files/ENCFF345SEW/,/files/ENCFF737BXW/,/files/ENCFF006OHN/	/disease-series/ENCSR354RZE/	ENCBS273TDM	1	1,2	ENCAB140BWE	Homo sapiens	adult	89 years												/replicates/4fd59295-ff21-4843-8e8b-bea804ed3a6c/,/replicates/5be82a05-df77-4be4-89ba-6cb30a0e6a49/				
/experiments/ENCSR131MFE/	ENCSR131MFE	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE175007	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (86 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF347KRZ/,/files/ENCFF298LFP/,/files/ENCFF369CAG/,/files/ENCFF356GZG/,/files/ENCFF269WMK/,/files/ENCFF230PBY/,/files/ENCFF400JKM/,/files/ENCFF075KCG/,/files/ENCFF629UTT/,/files/ENCFF066MLC/,/files/ENCFF845CQF/,/files/ENCFF793OAF/,/files/ENCFF808HCP/,/files/ENCFF253MOY/	/disease-series/ENCSR216RSV/	ENCBS821RYQ	1	2,1	ENCAB140BWE	Homo sapiens	adult	86 years												/replicates/66e216c1-04b2-43cc-90ad-f1f41d99f84b/,/replicates/69f5502e-5223-47ff-8551-3080c75b54b0/				
/experiments/ENCSR557HEX/	ENCSR557HEX	ChIP-seq	Control ChIP-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue male adult (89 years)	middle frontal area 46	GEO:GSE174906	Control ChIP-seq on dorsolateral prefrontal cortex tissue male adult (89 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF004TTN/,/files/ENCFF072ADM/,/files/ENCFF901MKY/,/files/ENCFF031FIV/,/files/ENCFF821MBJ/,/files/ENCFF224TOJ/,/files/ENCFF872VVX/,/files/ENCFF481YDV/,/files/ENCFF847RJC/,/files/ENCFF974LYI/	/disease-series/ENCSR354RZE/	ENCBS273TDM	1	2,1		Homo sapiens	adult	89 years												/replicates/c9d7cc75-36d5-42c4-9bf8-04aebe2ded4f/,/replicates/d760bacc-6a9d-4849-bb8d-6b87fab8b612/				
/experiments/ENCSR680WMF/	ENCSR680WMF	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187638	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF881EEK/,/files/ENCFF133YFB/,/files/ENCFF936RXW/,/files/ENCFF762ZFU/,/files/ENCFF359PVW/,/files/ENCFF312JAQ/,/files/ENCFF744MMY/,/files/ENCFF184RGW/,/files/ENCFF112CFB/,/files/ENCFF338KEP/,/files/ENCFF996FUT/,/files/ENCFF714VTF/,/files/ENCFF043QKQ/,/files/ENCFF264VOP/,/files/ENCFF382SFB/	/disease-series/ENCSR117ZMG/	ENCBS033DPJ	1	2,1	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/1118b94f-ce3b-44e8-ad9d-43ab03276ea5/,/replicates/2c37970d-9e5b-4181-8553-c20398feb241/				
/experiments/ENCSR984HJW/	ENCSR984HJW	DNase-seq	DNase-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170851		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF860GDZ/,/files/ENCFF782KAL/,/files/ENCFF395NTQ/,/files/ENCFF060KXB/,/files/ENCFF879HYT/,/files/ENCFF160HDA/,/files/ENCFF021PMZ/,/files/ENCFF205CZX/,/files/ENCFF346AYM/,/files/ENCFF253RPO/,/files/ENCFF556VUZ/,/files/ENCFF870GSH/,/files/ENCFF165QRQ/,/files/ENCFF381HRA/,/files/ENCFF456RUT/,/files/ENCFF089NPW/	/disease-series/ENCSR505BZS/	ENCBS326ZYR	1	1		Homo sapiens	adult	90 or above years												/replicates/08c9569d-b7eb-4239-8f25-35d8b37a10b2/				
/experiments/ENCSR237BTA/	ENCSR237BTA	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (81 years)	middle frontal area 46	GEO:GSE187152	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (81 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF666EAR/,/files/ENCFF567LJL/,/files/ENCFF604OVY/,/files/ENCFF566RWK/,/files/ENCFF808BXU/,/files/ENCFF927RWV/,/files/ENCFF458MRD/,/files/ENCFF658SNE/,/files/ENCFF934IEL/,/files/ENCFF121NPT/,/files/ENCFF677SUG/,/files/ENCFF796CNP/,/files/ENCFF635VXQ/,/files/ENCFF070IMT/,/files/ENCFF664ANF/	/disease-series/ENCSR852ZSM/	ENCBS554ZGD	1	2,1	ENCAB719MQZ	Homo sapiens	adult	81 years												/replicates/79628a0e-1bcb-4b92-80eb-fe9590fe9197/,/replicates/0e26ccea-3e2a-4319-8848-4e5299e9abf1/				
/experiments/ENCSR483HUW/	ENCSR483HUW	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE187966		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF137CPJ/,/files/ENCFF577EJV/,/files/ENCFF538JTI/,/files/ENCFF975ZPG/,/files/ENCFF623LWY/,/files/ENCFF589HKG/,/files/ENCFF046BNJ/,/files/ENCFF079OTX/,/files/ENCFF849FVH/,/files/ENCFF947IEA/,/files/ENCFF678NHB/,/files/ENCFF335YKX/,/files/ENCFF256JQF/,/files/ENCFF078CVS/,/files/ENCFF016KGC/,/files/ENCFF318BNT/	/disease-series/ENCSR115MIM/	ENCBS344QIE	1	1		Homo sapiens	adult	90 or above years												/replicates/8010e0c9-ac1d-4032-b4f5-9eb9b9fd674b/				
/experiments/ENCSR055JGU/	ENCSR055JGU	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (81 years)	middle frontal area 46	GEO:GSE174947	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (81 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF311HKB/,/files/ENCFF411EYQ/,/files/ENCFF142LZL/,/files/ENCFF642ZZW/,/files/ENCFF851ZKE/,/files/ENCFF152DBW/,/files/ENCFF178DMZ/,/files/ENCFF178WZN/,/files/ENCFF405TKN/,/files/ENCFF692AUM/,/files/ENCFF002RBD/,/files/ENCFF011GZX/,/files/ENCFF612TXM/,/files/ENCFF105UFM/	/disease-series/ENCSR852ZSM/	ENCBS554ZGD	1	1,2	ENCAB009VWX	Homo sapiens	adult	81 years												/replicates/ee05d7d4-b33b-46c7-b4e7-ffc28fa1003b/,/replicates/51ea9174-fca9-4873-8656-bb51059b395a/				
/experiments/ENCSR062JAC/	ENCSR062JAC	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187243	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF752MXI/,/files/ENCFF313CSY/,/files/ENCFF960ZJR/,/files/ENCFF900PVX/,/files/ENCFF656AJJ/,/files/ENCFF044CTA/,/files/ENCFF382RGP/,/files/ENCFF775OLE/,/files/ENCFF023ZZH/,/files/ENCFF714HWY/,/files/ENCFF783OPA/,/files/ENCFF415SNI/,/files/ENCFF968SXQ/,/files/ENCFF847LHJ/,/files/ENCFF974AQC/	/disease-series/ENCSR580PIT/	ENCBS835TES	1	1,2	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/7529eb81-63c7-4676-9ae7-314a9d373610/,/replicates/56aa273b-fe2f-4596-b91d-e7f7f301f976/				
/experiments/ENCSR053KIS/	ENCSR053KIS	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE174946	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF187ZUZ/,/files/ENCFF682MDF/,/files/ENCFF340NCX/,/files/ENCFF962BVI/,/files/ENCFF279RQY/,/files/ENCFF295PNQ/,/files/ENCFF166KUN/,/files/ENCFF653CAJ/,/files/ENCFF081PEP/,/files/ENCFF279ZDH/,/files/ENCFF525CVG/,/files/ENCFF906NFM/,/files/ENCFF408GCJ/,/files/ENCFF556JIS/,/files/ENCFF703BDK/,/files/ENCFF169UVC/,/files/ENCFF836JBF/,/files/ENCFF979ZBI/	/disease-series/ENCSR580PIT/	ENCBS835TES	1	1,2,3	ENCAB009VWX	Homo sapiens	adult	90 or above years												/replicates/f045bdb0-b01b-4318-80d5-4167936c3cd1/,/replicates/848b53a0-e2d2-4c1d-8e98-2fa7e497b14e/,/replicates/36bd05dd-7657-4409-a4b1-57224ef864dd/				
/experiments/ENCSR011BHU/	ENCSR011BHU	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (84 years)	middle frontal area 46	GEO:GSE174886	H3K27ac ChIP-seq on dorsolateral prefrontal cortex tissue female adult (84 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF246RRM/,/files/ENCFF214QFH/,/files/ENCFF811KDP/,/files/ENCFF720DBB/,/files/ENCFF335MFE/,/files/ENCFF709HFN/,/files/ENCFF361XKJ/,/files/ENCFF880ALS/,/files/ENCFF156GJU/,/files/ENCFF398JFP/,/files/ENCFF924EWG/,/files/ENCFF410HNA/,/files/ENCFF538BLQ/,/files/ENCFF216XRU/	/disease-series/ENCSR668SEO/	ENCBS224FBK	1	2,1	ENCAB101KHB	Homo sapiens	adult	84 years												/replicates/9cf5aada-b5f8-4e6e-8d9f-e5bb526979e4/,/replicates/246a2562-345b-48c9-9ee8-6df924ebe126/				
/experiments/ENCSR161ZGA/	ENCSR161ZGA	DNase-seq	DNase-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE187139		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF453TUJ/,/files/ENCFF168BSJ/,/files/ENCFF925CXH/,/files/ENCFF717NBU/,/files/ENCFF347GAM/,/files/ENCFF875GCD/,/files/ENCFF287GSL/,/files/ENCFF187VZV/,/files/ENCFF658FWW/,/files/ENCFF716KAN/,/files/ENCFF942IAB/,/files/ENCFF803PBJ/,/files/ENCFF825DAH/,/files/ENCFF991KPN/,/files/ENCFF955RSP/,/files/ENCFF144SAK/,/files/ENCFF545XMN/,/files/ENCFF541URG/	/disease-series/ENCSR927NIT/	ENCBS279JIS	1	1		Homo sapiens	adult	90 or above years												/replicates/4e57c892-d19a-4385-9fdb-b2435a52cefb/				
/experiments/ENCSR762RMQ/	ENCSR762RMQ	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (82 years)	middle frontal area 46		H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (82 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF015TXP/,/files/ENCFF298CIS/,/files/ENCFF609LYO/,/files/ENCFF940HPJ/,/files/ENCFF538JGJ/,/files/ENCFF478EII/,/files/ENCFF174LDA/,/files/ENCFF342MKR/,/files/ENCFF018IDJ/,/files/ENCFF671AKW/,/files/ENCFF248CYP/,/files/ENCFF866ABW/,/files/ENCFF422XCE/,/files/ENCFF745PTT/	/disease-series/ENCSR873BYS/	ENCBS712RMD	1	1,2	ENCAB273TMQ	Homo sapiens	adult	82 years												/replicates/f4aa52dd-baf5-419d-b0f4-c89d9525ced5/,/replicates/c64cd28a-2465-4647-be33-5ccc5d0f6b03/				
/experiments/ENCSR351SWL/	ENCSR351SWL	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens middle frontal area 46 tissue female adult (79 years)	middle frontal area 46		CTCF ChIP-seq on middle frontal area 46 tissue female adult (79 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF195LUG/,/files/ENCFF500PST/,/files/ENCFF784WPU/,/files/ENCFF409QYI/,/files/ENCFF249QNU/,/files/ENCFF261BUP/,/files/ENCFF715YXV/,/files/ENCFF903GZI/,/files/ENCFF924IJQ/,/files/ENCFF213QKP/,/files/ENCFF821ZJF/,/files/ENCFF791QLJ/,/files/ENCFF286EHT/,/files/ENCFF963JJJ/,/files/ENCFF394MUG/	/disease-series/ENCSR212ASC/	ENCBS246FGU,ENCBS836MZE	1,2	1,2	ENCAB719MQZ	Homo sapiens	adult	79 years												/replicates/7cd5535c-879f-4940-b6b2-3cbb3092ae6d/,/replicates/80a26b0f-0c64-4c33-a2cb-0fcaef16f6d8/,/replicates/1088f5a0-6efe-4066-a0d2-675711be6f62/,/replicates/9a7cdba5-1991-489f-bf26-6a790079436b/				
/experiments/ENCSR865CYW/	ENCSR865CYW	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187803		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF393NUN/,/files/ENCFF637WZF/,/files/ENCFF785ZOD/,/files/ENCFF925XMU/,/files/ENCFF544OZG/,/files/ENCFF146DWF/,/files/ENCFF964SCB/,/files/ENCFF336SAW/,/files/ENCFF096RBN/,/files/ENCFF567HTI/,/files/ENCFF592WIF/,/files/ENCFF396EDV/,/files/ENCFF339UHW/,/files/ENCFF878ZQA/,/files/ENCFF506WPE/,/files/ENCFF735IIE/	/disease-series/ENCSR176UUP/	ENCBS192OHK	1	1		Homo sapiens	adult	90 or above years												/replicates/cce63d6a-75b8-4725-8e91-a4337c62f97b/				
/experiments/ENCSR751VMX/	ENCSR751VMX	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE169966		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF848FTO/,/files/ENCFF327VIK/,/files/ENCFF898ENG/,/files/ENCFF176YTE/,/files/ENCFF209YXC/,/files/ENCFF566FTW/,/files/ENCFF359QRX/,/files/ENCFF623DJK/,/files/ENCFF026BCO/,/files/ENCFF211LAD/,/files/ENCFF212COS/,/files/ENCFF589ILL/,/files/ENCFF225OIF/,/files/ENCFF448HPG/,/files/ENCFF439XFZ/,/files/ENCFF810CZH/,/files/ENCFF149TWW/,/files/ENCFF289QZX/	/disease-series/ENCSR673KBP/	ENCBS081COY	1	1		Homo sapiens	adult	90 or above years												/replicates/6c4e4d71-488b-42e9-89b0-0c13513a4ee8/				
/experiments/ENCSR101HFF/	ENCSR101HFF	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (81 years)	head of caudate nucleus	GEO:GSE170256		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF618CZI/,/files/ENCFF562PCY/,/files/ENCFF919EVI/,/files/ENCFF567WWN/,/files/ENCFF739PPJ/,/files/ENCFF824LAS/,/files/ENCFF502BRQ/,/files/ENCFF593OEC/,/files/ENCFF454EUR/,/files/ENCFF619EMW/,/files/ENCFF875ESV/,/files/ENCFF773DPD/,/files/ENCFF503KLK/,/files/ENCFF429ZLQ/,/files/ENCFF397ILG/,/files/ENCFF619TGR/	/disease-series/ENCSR852ZSM/	ENCBS313EZC	1	1		Homo sapiens	adult	81 years												/replicates/8d2b5735-7826-4214-95d4-cb6f5ffd041c/				
/experiments/ENCSR256OOR/	ENCSR256OOR	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (87 years)	middle frontal area 46	GEO:GSE175136	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (87 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF020OQP/,/files/ENCFF331WRH/,/files/ENCFF382XCE/,/files/ENCFF857IYH/,/files/ENCFF223TWC/,/files/ENCFF356OFF/,/files/ENCFF951OFX/,/files/ENCFF432CWJ/,/files/ENCFF835YQV/,/files/ENCFF455IFH/,/files/ENCFF921OSA/,/files/ENCFF916QMC/,/files/ENCFF456BMA/,/files/ENCFF289VIJ/	/disease-series/ENCSR163YED/	ENCBS401VAK	1	1,2	ENCAB009VWX	Homo sapiens	adult	87 years												/replicates/49e032a6-c1cd-4f54-8640-9f3c3639d572/,/replicates/7784b4d2-ffb2-42a7-91b1-deecc1b93e96/				
/experiments/ENCSR814DYF/	ENCSR814DYF	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue male adult (90 or above years)	head of caudate nucleus	GEO:GSE170222		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF386BJO/,/files/ENCFF023LCG/,/files/ENCFF972DXV/,/files/ENCFF897HZR/,/files/ENCFF465EBU/,/files/ENCFF089BRG/,/files/ENCFF765YTX/,/files/ENCFF580TLN/,/files/ENCFF443NNA/,/files/ENCFF410TMZ/,/files/ENCFF884EHZ/,/files/ENCFF485BYX/,/files/ENCFF474OUB/,/files/ENCFF279BGA/,/files/ENCFF126IRF/,/files/ENCFF856OGN/	/disease-series/ENCSR955DXN/	ENCBS404ZYC	1	1		Homo sapiens	adult	90 or above years												/replicates/71aecf2e-7cea-4f7c-bd22-3cdd2f67cdf2/				
/experiments/ENCSR682ZZT/	ENCSR682ZZT	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue female adult (83 years)	head of caudate nucleus	GEO:GSE170969		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF291GSG/,/files/ENCFF099DZI/,/files/ENCFF466WQT/,/files/ENCFF372ACJ/,/files/ENCFF053CCZ/,/files/ENCFF555ICS/,/files/ENCFF950SNY/,/files/ENCFF321SAT/,/files/ENCFF490SPM/,/files/ENCFF076BCM/,/files/ENCFF371YRI/,/files/ENCFF226XVD/,/files/ENCFF648JOD/,/files/ENCFF531OYW/,/files/ENCFF503ZPH/,/files/ENCFF936TLU/,/files/ENCFF153SJJ/,/files/ENCFF661CDH/	/disease-series/ENCSR931HTO/	ENCBS703VEL	1	1		Homo sapiens	adult	83 years												/replicates/abfe2838-cbf8-4cf2-9bae-a709fd833fbc/				
